html_url_repository,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,site_admin,contributions,date
https://github.com/computationalgeography/lue,kordejong,1824314,MDQ6VXNlcjE4MjQzMTQ=,https://avatars.githubusercontent.com/u/1824314?v=4,,https://api.github.com/users/kordejong,https://github.com/kordejong,https://api.github.com/users/kordejong/followers,https://api.github.com/users/kordejong/following{/other_user},https://api.github.com/users/kordejong/gists{/gist_id},https://api.github.com/users/kordejong/starred{/owner}{/repo},https://api.github.com/users/kordejong/subscriptions,https://api.github.com/users/kordejong/orgs,https://api.github.com/users/kordejong/repos,https://api.github.com/users/kordejong/events{/privacy},https://api.github.com/users/kordejong/received_events,User,False,1543,2021-12-04
https://github.com/computationalgeography/lue,OliverSchmitz,10530968,MDQ6VXNlcjEwNTMwOTY4,https://avatars.githubusercontent.com/u/10530968?v=4,,https://api.github.com/users/OliverSchmitz,https://github.com/OliverSchmitz,https://api.github.com/users/OliverSchmitz/followers,https://api.github.com/users/OliverSchmitz/following{/other_user},https://api.github.com/users/OliverSchmitz/gists{/gist_id},https://api.github.com/users/OliverSchmitz/starred{/owner}{/repo},https://api.github.com/users/OliverSchmitz/subscriptions,https://api.github.com/users/OliverSchmitz/orgs,https://api.github.com/users/OliverSchmitz/repos,https://api.github.com/users/OliverSchmitz/events{/privacy},https://api.github.com/users/OliverSchmitz/received_events,User,False,2,2021-12-04
https://github.com/computationalgeography/minimal_biomass_soil_model,DerekKarssenberg,3484779,MDQ6VXNlcjM0ODQ3Nzk=,https://avatars.githubusercontent.com/u/3484779?v=4,,https://api.github.com/users/DerekKarssenberg,https://github.com/DerekKarssenberg,https://api.github.com/users/DerekKarssenberg/followers,https://api.github.com/users/DerekKarssenberg/following{/other_user},https://api.github.com/users/DerekKarssenberg/gists{/gist_id},https://api.github.com/users/DerekKarssenberg/starred{/owner}{/repo},https://api.github.com/users/DerekKarssenberg/subscriptions,https://api.github.com/users/DerekKarssenberg/orgs,https://api.github.com/users/DerekKarssenberg/repos,https://api.github.com/users/DerekKarssenberg/events{/privacy},https://api.github.com/users/DerekKarssenberg/received_events,User,False,3,2021-12-04
https://github.com/computationalgeography/opengeohub2021,OliverSchmitz,10530968,MDQ6VXNlcjEwNTMwOTY4,https://avatars.githubusercontent.com/u/10530968?v=4,,https://api.github.com/users/OliverSchmitz,https://github.com/OliverSchmitz,https://api.github.com/users/OliverSchmitz/followers,https://api.github.com/users/OliverSchmitz/following{/other_user},https://api.github.com/users/OliverSchmitz/gists{/gist_id},https://api.github.com/users/OliverSchmitz/starred{/owner}{/repo},https://api.github.com/users/OliverSchmitz/subscriptions,https://api.github.com/users/OliverSchmitz/orgs,https://api.github.com/users/OliverSchmitz/repos,https://api.github.com/users/OliverSchmitz/events{/privacy},https://api.github.com/users/OliverSchmitz/received_events,User,False,5,2021-12-04
https://github.com/computationalgeography/opengeohub2021,JudithVerstegen,17826232,MDQ6VXNlcjE3ODI2MjMy,https://avatars.githubusercontent.com/u/17826232?v=4,,https://api.github.com/users/JudithVerstegen,https://github.com/JudithVerstegen,https://api.github.com/users/JudithVerstegen/followers,https://api.github.com/users/JudithVerstegen/following{/other_user},https://api.github.com/users/JudithVerstegen/gists{/gist_id},https://api.github.com/users/JudithVerstegen/starred{/owner}{/repo},https://api.github.com/users/JudithVerstegen/subscriptions,https://api.github.com/users/JudithVerstegen/orgs,https://api.github.com/users/JudithVerstegen/repos,https://api.github.com/users/JudithVerstegen/events{/privacy},https://api.github.com/users/JudithVerstegen/received_events,User,False,3,2021-12-04
https://github.com/computationalgeography/paper_2020_scalable_algorithms,kordejong,1824314,MDQ6VXNlcjE4MjQzMTQ=,https://avatars.githubusercontent.com/u/1824314?v=4,,https://api.github.com/users/kordejong,https://github.com/kordejong,https://api.github.com/users/kordejong/followers,https://api.github.com/users/kordejong/following{/other_user},https://api.github.com/users/kordejong/gists{/gist_id},https://api.github.com/users/kordejong/starred{/owner}{/repo},https://api.github.com/users/kordejong/subscriptions,https://api.github.com/users/kordejong/orgs,https://api.github.com/users/kordejong/repos,https://api.github.com/users/kordejong/events{/privacy},https://api.github.com/users/kordejong/received_events,User,False,12,2021-12-04
https://github.com/computationalgeography/paper_2021_routing,kordejong,1824314,MDQ6VXNlcjE4MjQzMTQ=,https://avatars.githubusercontent.com/u/1824314?v=4,,https://api.github.com/users/kordejong,https://github.com/kordejong,https://api.github.com/users/kordejong/followers,https://api.github.com/users/kordejong/following{/other_user},https://api.github.com/users/kordejong/gists{/gist_id},https://api.github.com/users/kordejong/starred{/owner}{/repo},https://api.github.com/users/kordejong/subscriptions,https://api.github.com/users/kordejong/orgs,https://api.github.com/users/kordejong/repos,https://api.github.com/users/kordejong/events{/privacy},https://api.github.com/users/kordejong/received_events,User,False,45,2021-12-04
https://github.com/computationalgeography/pycatch,DerekKarssenberg,3484779,MDQ6VXNlcjM0ODQ3Nzk=,https://avatars.githubusercontent.com/u/3484779?v=4,,https://api.github.com/users/DerekKarssenberg,https://github.com/DerekKarssenberg,https://api.github.com/users/DerekKarssenberg/followers,https://api.github.com/users/DerekKarssenberg/following{/other_user},https://api.github.com/users/DerekKarssenberg/gists{/gist_id},https://api.github.com/users/DerekKarssenberg/starred{/owner}{/repo},https://api.github.com/users/DerekKarssenberg/subscriptions,https://api.github.com/users/DerekKarssenberg/orgs,https://api.github.com/users/DerekKarssenberg/repos,https://api.github.com/users/DerekKarssenberg/events{/privacy},https://api.github.com/users/DerekKarssenberg/received_events,User,False,21,2021-12-04
https://github.com/computationalgeography/pycatch,OliverSchmitz,10530968,MDQ6VXNlcjEwNTMwOTY4,https://avatars.githubusercontent.com/u/10530968?v=4,,https://api.github.com/users/OliverSchmitz,https://github.com/OliverSchmitz,https://api.github.com/users/OliverSchmitz/followers,https://api.github.com/users/OliverSchmitz/following{/other_user},https://api.github.com/users/OliverSchmitz/gists{/gist_id},https://api.github.com/users/OliverSchmitz/starred{/owner}{/repo},https://api.github.com/users/OliverSchmitz/subscriptions,https://api.github.com/users/OliverSchmitz/orgs,https://api.github.com/users/OliverSchmitz/repos,https://api.github.com/users/OliverSchmitz/events{/privacy},https://api.github.com/users/OliverSchmitz/received_events,User,False,8,2021-12-04
https://github.com/costanzalaudisa/INFOMRproject,DannyGJdeJong,26232709,MDQ6VXNlcjI2MjMyNzA5,https://avatars.githubusercontent.com/u/26232709?v=4,,https://api.github.com/users/DannyGJdeJong,https://github.com/DannyGJdeJong,https://api.github.com/users/DannyGJdeJong/followers,https://api.github.com/users/DannyGJdeJong/following{/other_user},https://api.github.com/users/DannyGJdeJong/gists{/gist_id},https://api.github.com/users/DannyGJdeJong/starred{/owner}{/repo},https://api.github.com/users/DannyGJdeJong/subscriptions,https://api.github.com/users/DannyGJdeJong/orgs,https://api.github.com/users/DannyGJdeJong/repos,https://api.github.com/users/DannyGJdeJong/events{/privacy},https://api.github.com/users/DannyGJdeJong/received_events,User,False,64,2021-12-04
