html_url,howfairis_repository,howfairis_license,howfairis_registry,howfairis_citation,howfairis_checklist,date
https://github.com/cjvanlissa/test_https,True,True,False,False,False,2022-08-13
https://github.com/cjvanlissa/test_ssh,True,True,False,False,False,2022-08-13
https://github.com/cjvanlissa/tmp,True,True,False,False,False,2022-08-13
https://github.com/cjvanlissa/tmp_lakens,True,True,False,False,False,2022-08-13
https://github.com/cjvanlissa/tmp_sh2,True,False,False,False,False,2022-08-13
https://github.com/cjvanlissa/universe,True,False,False,False,False,2022-08-13
https://github.com/cjvanlissa/worcshop_demo,True,False,False,False,False,2022-08-13
https://github.com/cjvanlissa/worcs_demo,True,True,False,False,False,2022-08-13
https://github.com/cjvanlissa/worcs_oscoffee,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/BdVteaching,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/BdVteaching-queries,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/benchmark,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/claas-authentication,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/clariah-plus-tasks,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/cow_tutorial,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/data-stories,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/geoconnect,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/grlc-queries,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/harvest-config,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/HDNG,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/hhucap,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/humigec,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/IG-AVProcessing,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/IG-Curation,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/IG-LOD-Findability,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/IG-Vocabularies,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/jobHoard,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/LDProxy,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/mediasuite-blog,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/nlgis,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/oai-rs-client,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/pure3d,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/scholarly-web-annotation,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/serpens,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/skosmos,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/stan-client,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/tool-metadata,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/virtuoso-quad-log,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/vocabs,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/webannotation-examples,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/wp2-GISLOD,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/wp2-interaction,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/wp3-head-words,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/wp3-management,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/wp3-multilingual-finegrained-entity-typing,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/wp3-queries,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/wp3-vocab-conversion,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/wp4-cow-conversions,True,True,False,False,False,2022-08-13
https://github.com/CLARIAH/wp4-dataDay,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/wp4-dataset-management,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/wp4-docs,True,False,False,False,False,2022-08-13
https://github.com/CLARIAH/wp4-inspector,True,True,False,False,False,2022-08-13
https://github.com/computationalgeography/campo,True,True,True,False,False,2022-08-13
https://github.com/computationalgeography/hello_eejit,True,True,False,False,False,2022-08-13
https://github.com/computationalgeography/land_surface_data_generator,True,False,False,False,False,2022-08-13
https://github.com/computationalgeography/lue_qa,True,True,False,False,False,2022-08-13
https://github.com/computationalgeography/minimal_biomass_soil_model,True,True,False,False,False,2022-08-13
https://github.com/computationalgeography/obia,True,False,False,False,False,2022-08-13
https://github.com/computationalgeography/paper_2020_scalable_algorithms,True,False,False,False,False,2022-08-13
https://github.com/computationalgeography/paper_2021_routing,True,False,False,False,False,2022-08-13
https://github.com/D-score/childdevdata,True,True,True,True,False,2022-08-13
https://github.com/D-score/dbook-apps,True,True,False,False,False,2022-08-13
https://github.com/D-score/dbook1,True,False,False,False,False,2022-08-13
https://github.com/D-score/dbook2,True,False,False,False,False,2022-08-13
https://github.com/D-score/gsedread,True,True,False,False,False,2022-08-13
https://github.com/D-score/gsedscripts,True,False,False,False,False,2022-08-13
https://github.com/daanreijnders/arctic-connectivity,True,True,False,False,False,2022-08-13
https://github.com/daanreijnders/bound-to-the-data,True,False,False,False,False,2022-08-13
https://github.com/daanreijnders/snippets,True,False,False,False,False,2022-08-13
https://github.com/daanreijnders/trapping_internal_tides,True,False,False,False,False,2022-08-13
https://github.com/daob/EPC-interest-ranking-paper,True,False,False,False,False,2022-08-13
https://github.com/daob/esra-ml-course,True,False,False,False,False,2022-08-13
https://github.com/daob/ess-research,True,False,False,False,False,2022-08-13
https://github.com/daob/lavaan.survey.fiml,True,False,False,False,False,2022-08-13
https://github.com/daob/vaccine-misclassification,True,True,False,False,False,2022-08-13
https://github.com/dasscheman/bar,True,True,False,False,False,2022-08-13
https://github.com/dasscheman/BierBlog,True,False,False,False,False,2022-08-13
https://github.com/dasscheman/DilemmaGame,True,False,False,False,False,2022-08-13
https://github.com/dasscheman/glazenwassers,True,False,False,False,False,2022-08-13
https://github.com/dasscheman/hike-app,True,True,False,False,False,2022-08-13
https://github.com/dasscheman/hike_development,True,True,False,False,False,2022-08-13
https://github.com/dasscheman/LOVD3_development,True,False,False,False,False,2022-08-13
https://github.com/dasscheman/LOVD_tools,True,False,False,False,False,2022-08-13
https://github.com/dasscheman/photobooth,True,False,False,False,False,2022-08-13
https://github.com/dasscheman/pibooth,True,True,False,False,False,2022-08-13
https://github.com/dasscheman/yii2-app-basic,True,True,False,False,False,2022-08-13
https://github.com/dasscheman/yii2-leaflet-character-icon,True,True,False,False,False,2022-08-13
https://github.com/davidcortesortuno/alma_tutorials_mumax3_workshop,True,False,False,False,False,2022-08-13
https://github.com/davidcortesortuno/dotfiles,True,False,False,False,False,2022-08-13
https://github.com/davidcortesortuno/latex_template_naranja,True,True,False,False,False,2022-08-13
https://github.com/davidcortesortuno/learning_cuda,True,False,False,False,False,2022-08-13
https://github.com/davidcortesortuno/nb_cat,True,True,False,False,False,2022-08-13
https://github.com/davidcortesortuno/nebm_test_system_micromagnetic,True,False,False,False,False,2022-08-13
https://github.com/davidcortesortuno/paper-2022_toggle-like_current_induced_bp_dynamics_3d_skyrmion_strings,True,True,False,True,False,2022-08-13
https://github.com/davidcortesortuno/plomo_template,True,True,False,False,False,2022-08-13
https://github.com/davidcortesortuno/poetry_cython_proj,True,False,False,False,False,2022-08-13
https://github.com/davidcortesortuno/skyrmion_model_widget,True,False,False,False,False,2022-08-13
https://github.com/davidcortesortuno/sundials_examples,True,False,False,False,False,2022-08-13
https://github.com/DerekKarssenberg/test,True,False,False,False,False,2022-08-13
https://github.com/DH-IT-Portal-Development/django-shared-core,True,True,False,False,False,2022-08-13
https://github.com/DH-IT-Portal-Development/procreg,True,False,False,False,False,2022-08-13
https://github.com/DieStok/BooleanNetworkPractical2021,True,False,False,False,False,2022-08-13
https://github.com/DieStok/Chicken,True,False,False,False,False,2022-08-13
https://github.com/DieStok/MHCPathwayNaiveBayesianClassifier,True,True,False,False,False,2022-08-13
https://github.com/DieStok/PracticalEssentialsCourseDataViz23_09_2021,True,False,False,False,False,2022-08-13
https://github.com/DieStok/PracticalEssentialsCourseNumericalIntegrationAndFitting,True,False,False,False,False,2022-08-13
https://github.com/DieStok/PracticalEssentialsCourseUUSeptember212021,True,False,False,False,False,2022-08-13
https://github.com/DieStok/PredictingDNALoopsWithChromatinMarksRandomForests,True,True,False,False,False,2022-08-13
https://github.com/DorienHuijser/cd2-survey,True,True,False,True,False,2022-08-13
https://github.com/DorienHuijser/dorienhuijser,True,False,False,False,False,2022-08-13
https://github.com/DorienHuijser/ExplDataAn_CourseProjectWeek4,True,False,False,False,False,2022-08-13
https://github.com/DorienHuijser/GettingCleaningDataCourseProject,True,False,False,False,False,2022-08-13
https://github.com/duyguislakoglu/cs188,True,False,False,False,False,2022-08-13
https://github.com/duyguislakoglu/cs231n,True,False,False,False,False,2022-08-13
https://github.com/duyguislakoglu/data_structures,True,False,False,False,False,2022-08-13
https://github.com/duyguislakoglu/deep_learning_course,True,False,False,False,False,2022-08-13
https://github.com/duyguislakoglu/machine_learning,True,False,False,False,False,2022-08-13
https://github.com/duyguislakoglu/numerical_methods,True,False,False,False,False,2022-08-13
https://github.com/duyguislakoglu/operating_systems,True,False,False,False,False,2022-08-13
https://github.com/EgilFischer/Bluetongue,True,True,False,False,False,2022-08-13
https://github.com/EgilFischer/GenericInfectiousDiseaseModels,True,True,False,False,False,2022-08-13
https://github.com/EgilFischer/mink-cat,True,True,False,True,False,2022-08-13
https://github.com/EgilFischer/MITAR,True,True,False,False,False,2022-08-13
https://github.com/EgilFischer/TransmissionEstimation,True,True,False,False,False,2022-08-13
https://github.com/ekatrukha/MTA,True,True,False,False,False,2022-08-13
https://github.com/ekatrukha/RegisterNDFFT,True,False,False,False,False,2022-08-13
https://github.com/ekatrukha/rods_bending,True,True,False,False,False,2022-08-13
https://github.com/franciscapessanha/Asteroids-clone,True,False,False,False,False,2022-08-13
https://github.com/franciscapessanha/Porto-landmarks-recognition,True,False,False,False,False,2022-08-13
https://github.com/franciscapessanha/Sheep-game,True,False,False,False,False,2022-08-13
https://github.com/ganropa/drought,True,True,False,False,False,2022-08-13
https://github.com/ganropa/Examples,True,False,False,False,False,2022-08-13
https://github.com/gbeckers/ndarrayarray,True,False,False,False,False,2022-08-13
https://github.com/gbeckers/Praat_scripts,True,True,False,False,False,2022-08-13
https://github.com/gbeckers/soundlab,True,True,False,False,False,2022-08-13
https://github.com/gbeckers/soundstimbuilder,True,True,False,False,False,2022-08-13
https://github.com/georkap/faster-rcnnwv.pytorch,True,True,False,False,False,2022-08-13
https://github.com/georkap/object-based-location-classification,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/Anova,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/datasets,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/erasmus,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/FUSO2022,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/gerkovinkcom,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/INFOMDA1-2021,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/JOS_Unit-nonresponse_and_Inference,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/London2019,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/markup,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/mice-inator,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/NotApplicable_ADS,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/Padova,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/parlMICE,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/prepR,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/published,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/quickmice,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/quickR,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/rabobank,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/ResearchSeminar_1,True,False,False,False,False,2022-08-13
https://github.com/gerkovink/RforFSS,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/rijkR,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/sda,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/slv,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/StatsR_ASW,True,True,False,False,False,2022-08-13
https://github.com/gerkovink/Xplain,True,False,False,False,False,2022-08-13
https://github.com/Gionimo/InteractiveNarrator,True,False,False,False,False,2022-08-13
https://github.com/giovannivarr/Complexity-of-Locally-Fair-Allocations-on-Graphs,True,True,False,False,False,2022-08-13
https://github.com/giovannivarr/SynthesisingRMsMARL,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/bdsreader,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/centile,True,True,True,False,False,2022-08-13
https://github.com/growthcharts/chartbox,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/chartcatalog,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/chartplotter,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/curvematching,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/growthscreener,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/jamesclient,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/jamesdemo,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/jamesdemodata,True,True,False,False,False,2022-08-13
https://github.com/growthcharts/jamesdocs,True,False,False,False,False,2022-08-13
https://github.com/growthcharts/nlreferences,True,False,False,False,False,2022-08-13
https://github.com/gspeed0689/Benelux-Sentinel2-RGBI-NDVI,True,False,False,False,False,2022-08-13
https://github.com/gspeed0689/KML-Heading-Removal,True,False,False,False,False,2022-08-13
https://github.com/gspeed0689/photo-management-2022,True,True,False,False,False,2022-08-13
https://github.com/gspeed0689/PiCalculationsPy,True,False,False,False,False,2022-08-13
https://github.com/gspeed0689/pod-assistant,True,False,False,False,False,2022-08-13
https://github.com/gspeed0689/target-sphere-labels,True,False,False,False,False,2022-08-13
https://github.com/gspeed0689/various,True,False,False,False,False,2022-08-13
https://github.com/haddocking/benchmark-tools,True,True,False,False,False,2022-08-13
https://github.com/haddocking/bioexcel-IO,True,True,False,False,False,2022-08-13
https://github.com/haddocking/Capri51-Target183,True,True,False,False,False,2022-08-13
https://github.com/haddocking/cyclic-peptides,True,True,False,True,False,2022-08-13
https://github.com/haddocking/DNA-ligand-benchmark,True,True,False,False,False,2022-08-13
https://github.com/haddocking/fandas,True,True,False,False,False,2022-08-13
https://github.com/haddocking/glycan-docking-benchmark,True,True,False,False,False,2022-08-13
https://github.com/haddocking/haddock-pilot,True,True,False,False,False,2022-08-13
https://github.com/haddocking/haddock24-json-editor,True,True,False,False,False,2022-08-13
https://github.com/haddocking/haddock2mmcif,True,True,False,False,False,2022-08-13
https://github.com/haddocking/molmod-education,True,True,False,False,False,2022-08-13
https://github.com/haddocking/MolMod-scripts,True,True,False,False,False,2022-08-13
https://github.com/haddocking/physiological_homodimers_benchmark,True,True,False,False,False,2022-08-13
https://github.com/haddocking/Prot-DNABenchmark,True,True,False,True,False,2022-08-13
https://github.com/hanneoberman/ADS_thesis_template,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/convergence,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/CV,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/hanneoberman,True,False,False,False,False,2022-08-13
https://github.com/hanneoberman/litmice,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/meta-equi,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/MIMP,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/MissingThePoint,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/MLRP,True,False,False,False,False,2022-08-13
https://github.com/hanneoberman/presentations,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/projects,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/publications,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/quarto,True,False,False,False,False,2022-08-13
https://github.com/hanneoberman/svy,True,True,False,False,False,2022-08-13
https://github.com/hanneoberman/viscomm2021,True,True,False,False,False,2022-08-13
https://github.com/hecklab/glyco-peptidome,True,False,False,False,False,2022-08-13
https://github.com/hecklab/pLink-results-analysis,True,False,False,False,False,2022-08-13
https://github.com/hecklab/Protein-arginine-phosphorylation,True,False,False,False,False,2022-08-13
https://github.com/higher-bridge/project_forrest,True,True,False,False,False,2022-08-13
https://github.com/hnunner/graphstream-simulation,True,True,False,False,False,2022-08-13
https://github.com/hnunner/hibernate-tryouts,True,True,False,False,False,2022-08-13
https://github.com/hnunner/ipojo-creationstrategy,True,True,False,False,False,2022-08-13
https://github.com/hnunner/ipojo-tryouts,True,True,False,False,False,2022-08-13
https://github.com/hnunner/karaf-db-tests,True,True,False,False,False,2022-08-13
https://github.com/hnunner/karaf-debug,True,True,False,False,False,2022-08-13
https://github.com/hnunner/maven-kar-archive,True,True,False,False,False,2022-08-13
https://github.com/hnunner/nidm-experiment,True,False,False,False,False,2022-08-13
https://github.com/hnunner/nidm-simulation,True,True,False,False,False,2022-08-13
https://github.com/hnunner/reinforcement-torus,True,True,False,False,False,2022-08-13
https://github.com/hnunner/VideoPlayer,True,True,False,False,False,2022-08-13
https://github.com/hugoquene/emlar2020,True,True,False,False,False,2022-08-13
https://github.com/hugoquene/tempo,True,True,False,False,False,2022-08-13
https://github.com/ikryven/ColorPercolation,True,False,False,False,False,2022-08-13
https://github.com/ikryven/geometric_graph,True,False,False,False,False,2022-08-13
https://github.com/ikryven/InterdependentPercolation,True,False,False,False,False,2022-08-13
https://github.com/ikryven/PhysRevE_2017_GECS,True,False,False,False,False,2022-08-13
https://github.com/ikryven/PhysRevE_2017_MultiDirNet,True,False,False,False,False,2022-08-13
https://github.com/ikryven/PolyRandGrpah,True,False,False,False,False,2022-08-13
https://github.com/ikryven/RateInference,True,False,False,False,False,2022-08-13
https://github.com/inibb/DeNovo_Plant_Transcriptome,True,False,False,False,False,2022-08-13
https://github.com/inibb/Feature-extraction-from-time-series-ROS-data,True,False,False,False,False,2022-08-13
https://github.com/isaacalpizar/IntelligentTextbooks,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/difficultysch,True,True,False,False,False,2022-08-13
https://github.com/iv4xr-project/in-story-validator,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/iv4ARDemo,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/iv4XR-IntrusionSimulation,True,True,False,False,False,2022-08-13
https://github.com/iv4xr-project/iv4xr-rl-trainer,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/iv4xrdemo-efsm,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/iv4xrDemo-space-engineers,True,True,False,False,False,2022-08-13
https://github.com/iv4xr-project/iv4xrProjectTemplate,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/JLabGym,True,True,False,False,False,2022-08-13
https://github.com/iv4xr-project/labrecruits-levelgenerator,True,True,False,False,False,2022-08-13
https://github.com/iv4xr-project/NetCall,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/PAD_emotion_game,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/rl-behaviors-verification,True,False,False,False,False,2022-08-13
https://github.com/iv4xr-project/userexperienceeval,True,True,False,False,False,2022-08-13
https://github.com/ivasconcelosUU/IPils2019,True,False,False,False,False,2022-08-13
https://github.com/J535D165/.github,True,False,False,False,False,2022-08-13
https://github.com/J535D165/J535D165,True,False,False,False,False,2022-08-13
https://github.com/J535D165/libact-lite,True,True,False,False,False,2022-08-13
https://github.com/J535D165/recordlinkage-performance,True,False,False,False,False,2022-08-13
https://github.com/JannekeKrabbendam93/Python-Climate-Physics-2021,True,True,False,False,False,2022-08-13
https://github.com/japhir/DnD_mobs,True,False,False,False,False,2022-08-13
https://github.com/japhir/GeologicTimeScale,True,True,False,False,False,2022-08-13
https://github.com/japhir/geosurvey,True,False,False,False,False,2022-08-13
https://github.com/japhir/japhir,True,False,False,False,False,2022-08-13
https://github.com/japhir/masspec-syncscript,True,False,False,False,False,2022-08-13
https://github.com/japhir/minimallatex,True,False,False,False,False,2022-08-13
https://github.com/japhir/rpackagesetup,True,True,False,False,False,2022-08-13
https://github.com/japhir/R_AUR_sync,True,False,False,False,False,2022-08-13
https://github.com/japhir/stdsim,True,True,True,False,False,2022-08-13
https://github.com/jbikker/tanks22,True,True,False,False,False,2022-08-13
https://github.com/jc-oconnor/BORIS_BehaviouralSoftware,True,True,False,False,False,2022-08-13
https://github.com/jc-oconnor/GWdepthStats,True,False,False,False,False,2022-08-13
https://github.com/jc-oconnor/MachineLearningSolutions,True,False,False,False,False,2022-08-13
https://github.com/jelletreep/githubpages-docker-demo,True,True,False,False,False,2022-08-13
https://github.com/jelletreep/patch-dispersal,True,True,False,True,False,2022-08-13
https://github.com/jelletreep/re-gitbook,True,False,False,False,False,2022-08-13
https://github.com/JeroenDMulder/multilevel-state-trait,True,True,False,False,False,2022-08-13
https://github.com/JeroenDMulder/portfolio,True,True,False,False,False,2022-08-13
https://github.com/JeroenDMulder/predicting-PTSD-using-LGCM,True,False,False,False,False,2022-08-13
https://github.com/jhnienhuis/ArcticDeltas,True,True,False,False,False,2022-08-13
https://github.com/jhnienhuis/BarrierBreach,True,True,False,False,False,2022-08-13
https://github.com/jhnienhuis/CriticalBarrierWidth,True,False,False,False,False,2022-08-13
https://github.com/jhnienhuis/GlobalDeltaSeaLevel,True,True,False,False,False,2022-08-13
https://github.com/jkorb/cv,True,True,False,False,False,2022-08-13
https://github.com/jkorb/KI1V13001-Inleiding-Logica,True,True,False,False,False,2022-08-13
https://github.com/jkorb/KI1V14005-Tutoraat-KI-Basis,True,True,False,False,False,2022-08-13
https://github.com/jkorb/mypubs,True,True,False,False,False,2022-08-13
https://github.com/jkorb/mytalks,True,True,False,False,False,2022-08-13
https://github.com/jkorb/uuletter2,True,False,False,False,False,2022-08-13
https://github.com/jnwiegers/Integrated-Population-Model-for-the-Mallard,True,False,False,False,False,2022-08-13
https://github.com/jnwiegers/jnwiegers,True,False,False,False,False,2022-08-13
https://github.com/joaomcteixeira/dotrc,True,False,False,False,False,2022-08-13
https://github.com/joaomcteixeira/dropped_TaurenMD,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/dummy,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/dummyrepo,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/farseernmr2,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/HyperSimpleDocstring2Md,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/libfuncpy,True,True,True,False,False,2022-08-13
https://github.com/joaomcteixeira/passgen,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/presentationplotlib,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/Protein_Data_Bank_Parameters,True,True,True,False,False,2022-08-13
https://github.com/joaomcteixeira/python-bioplottemplates,True,True,True,False,False,2022-08-13
https://github.com/joaomcteixeira/ScientificPresentations,True,True,False,False,False,2022-08-13
https://github.com/joaomcteixeira/Tree-of-Life,True,True,False,True,False,2022-08-13
https://github.com/jobbo90/Landsat-8-pre-processing,True,False,False,False,False,2022-08-13
https://github.com/jobbo90/offshore_boundary,True,True,False,False,False,2022-08-13
https://github.com/JoostGadellaa/bachelors-thesis,True,True,False,False,False,2022-08-13
https://github.com/JoostGadellaa/bank2YNAB,True,True,False,False,False,2022-08-13
https://github.com/JoostGadellaa/capita-selecta,True,True,False,False,False,2022-08-13
https://github.com/JorisEggenhuisen/SBE,True,True,False,True,False,2022-08-13
https://github.com/JornBosma/AeolianStreamers,True,True,False,False,False,2022-08-13
https://github.com/jwgsim/Bayes-Sampler,True,True,False,False,False,2022-08-13
https://github.com/jwgsim/Master-Thesis-Research-Archive,True,True,False,False,False,2022-08-13
https://github.com/jwgsim/Paper-Meta-Analysis-for-ERGMs,True,True,False,False,False,2022-08-13
https://github.com/jwgsim/Paper-Meta-Analysis-Interethnic-Attitudes,True,True,False,False,False,2022-08-13
https://github.com/jwgsim/Paper-Propinquity-and-Negative-Ties,True,True,False,False,False,2022-08-13
https://github.com/kaisakajala/RNA-seq-scripts,True,False,False,False,False,2022-08-13
https://github.com/katie-barry44/barry-schnitzer2021PlosOne,True,True,False,False,False,2022-08-13
https://github.com/katie-barry44/EcologicalTheoryAndApplications,True,True,False,False,False,2022-08-13
https://github.com/kequach/ARM-Paper,True,False,False,False,False,2022-08-13
https://github.com/kequach/challongeformatting,True,False,False,False,False,2022-08-13
https://github.com/kequach/efellows-tag-blocker,True,True,False,False,False,2022-08-13
https://github.com/kequach/fma_twitter_bot,True,False,False,False,False,2022-08-13
https://github.com/kequach/HTML-Examples,True,False,False,False,False,2022-08-13
https://github.com/kequach/infomsmt-computational-analysis,True,True,False,False,False,2022-08-13
https://github.com/kequach/kequach,True,False,False,False,False,2022-08-13
https://github.com/kequach/Mapping-Research-Software-Landscapes-through-Exploratory-Studies-of-GitHub-Data,True,True,False,True,False,2022-08-13
https://github.com/kequach/MyAnimeList-Analysis,True,False,False,False,False,2022-08-13
https://github.com/kequach/PrintXDKRequest,True,False,False,False,False,2022-08-13
https://github.com/kequach/Seeding,True,False,False,False,False,2022-08-13
https://github.com/kequach/SpotifySleep,True,False,False,False,False,2022-08-13
https://github.com/kequach/WebDevTraining,True,False,False,False,False,2022-08-13
https://github.com/kordejong/hello_cmake,True,False,False,False,False,2022-08-13
https://github.com/kordejong/hello_hpx,True,True,False,False,False,2022-08-13
https://github.com/kordejong/my_devenv,True,False,False,False,False,2022-08-13
https://github.com/kordejong/pcraster_scratch_pad,True,False,False,False,False,2022-08-13
https://github.com/kordejong/track_time,True,False,False,False,False,2022-08-13
https://github.com/koren007/AQ,True,False,False,False,False,2022-08-13
https://github.com/kovvalsky/assigntools,True,True,False,False,False,2022-08-13
https://github.com/kovvalsky/GeoGram,True,True,False,False,False,2022-08-13
https://github.com/kraaijenbrink/arcgis-tools,True,True,False,False,False,2022-08-13
https://github.com/kraaijenbrink/earthengine-mapstyles,True,False,False,False,False,2022-08-13
https://github.com/kraaijenbrink/pkrf,True,True,False,True,False,2022-08-13
https://github.com/kraaijenbrink/plotmanageR,True,True,False,False,False,2022-08-13
https://github.com/kraaijenbrink/themes-and-styles,True,False,False,False,False,2022-08-13
https://github.com/kylelang/burn-data-synthesis,True,True,False,False,False,2022-08-13
https://github.com/kylelang/cat-code-interpret,True,True,False,False,False,2022-08-13
https://github.com/kylelang/impDvSim,True,True,False,False,False,2022-08-13
https://github.com/kylelang/lavaan-e-learning,True,True,False,False,False,2022-08-13
https://github.com/kylelang/lecture-slides,True,True,False,False,False,2022-08-13
https://github.com/kylelang/MIBRR,True,True,False,False,False,2022-08-13
https://github.com/kylelang/mindfulness-intervention,True,True,False,False,False,2022-08-13
https://github.com/kylelang/personal-website,True,True,False,False,False,2022-08-13
https://github.com/kylelang/plotImps,True,False,False,False,False,2022-08-13
https://github.com/kylelang/Regression-in-R,True,True,False,False,False,2022-08-13
https://github.com/kylelang/SURF,True,True,False,False,False,2022-08-13
https://github.com/kylelang/TiU-Exam-Merge,True,True,False,False,False,2022-08-13
https://github.com/lappawatng/summer_school_2022,True,False,False,False,False,2022-08-13
https://github.com/LauraGomezNavarro/jupyterlab_pangeo,True,False,False,False,False,2022-08-13
https://github.com/LauraGomezNavarro/paper_Gomez-Navarro_etal_2018,True,False,False,False,False,2022-08-13
https://github.com/LauraGomezNavarro/paper_Gomez-Navarro_etal_2020,True,False,False,False,False,2022-08-13
https://github.com/lauralwd/2OGD_phylogeny,True,False,False,False,False,2022-08-13
https://github.com/lauralwd/anabaena_nanopore_workflow,True,False,False,False,False,2022-08-13
