html_url_repository,vcs_usage,life_span,first_commit_user,first_commit_date,repo_active,date
https://github.com/hnunner/ipojo-creationstrategy,True,20,False,hnunner,2013-11-08,2022-09-20
https://github.com/hnunner/ipojo-tryouts,True,20,False,hnunner,2013-12-17,2022-09-20
https://github.com/hnunner/karaf-db-tests,False,0,False,hnunner,2014-01-20,2022-09-20
https://github.com/hnunner/karaf-debug,True,4,False,hnunner,2013-11-28,2022-09-20
https://github.com/hnunner/maven-kar-archive,True,60,False,hnunner,2013-11-28,2022-09-20
https://github.com/hnunner/nidm-experiment,True,156,False,,2019-09-16,2022-09-20
https://github.com/hnunner/nidm-simulation,True,1508,True,,2017-11-03,2022-09-20
https://github.com/hnunner/osgi-servlet,True,63,False,hnunner,2013-11-25,2022-09-20
https://github.com/hnunner/reinforcement-torus,True,10,False,hnunner,2016-05-06,2022-09-20
https://github.com/hnunner/relavod,True,1550,False,,2017-02-07,2022-09-20
https://github.com/hnunner/VideoPlayer,True,1,False,hnunner,2014-03-06,2022-09-20
https://github.com/hugoquene/emlar2020,True,731,True,hugoquene,2020-04-11,2022-09-20
https://github.com/hugoquene/KMS-NL,True,610,True,hugoquene,2020-09-28,2022-09-20
https://github.com/hugoquene/QMS-EN,True,600,True,hugoquene,2020-10-08,2022-09-20
https://github.com/hugoquene/tempo,True,36,True,hugoquene,2022-01-26,2022-09-20
https://github.com/ikryven/ColorPercolation,False,0,False,,2018-10-02,2022-09-20
https://github.com/ikryven/geometric_graph,False,0,True,ikryven,2022-03-27,2022-09-20
https://github.com/ikryven/InterdependentPercolation,False,0,False,ikryven,2019-03-01,2022-09-20
https://github.com/ikryven/PhysRevE_2017_GECS,True,2,False,ikryven,2017-04-10,2022-09-20
https://github.com/ikryven/PhysRevE_2017_MultiDirNet,False,0,False,,2017-10-20,2022-09-20
https://github.com/ikryven/PolyRandGrpah,True,686,False,ikryven,2017-07-14,2022-09-20
https://github.com/ikryven/RateInference,True,3,False,,2018-09-23,2022-09-20
https://github.com/inibb/DeNovo_Plant_Transcriptome,False,0,True,inibb,2022-04-20,2022-09-20
https://github.com/inibb/Feature-extraction-from-time-series-ROS-data,False,0,True,inibb,2022-04-20,2022-09-20
https://github.com/isaacalpizar/IntelligentTextbooks,False,0,False,isaacalpizar,2020-01-23,2022-09-20
https://github.com/iv4xr-project/aplib,True,1154,True,,2019-07-21,2022-09-20
https://github.com/iv4xr-project/difficultysch,True,105,False,maclopes,2020-11-12,2022-09-20
https://github.com/iv4xr-project/in-story-validator,True,84,False,PipzCorreiaz,2021-06-21,2022-09-20
https://github.com/iv4xr-project/iv4ARDemo,True,93,True,wooshrow,2022-02-06,2022-09-20
https://github.com/iv4xr-project/iv4XR-IntrusionSimulation,True,438,True,TTS-iv4XR,2020-10-05,2022-09-20
https://github.com/iv4xr-project/iv4xr-mbt,True,604,True,,2020-08-17,2022-09-20
https://github.com/iv4xr-project/iv4xr-rl-env,True,371,True,TSGF-iv4XR,2020-12-11,2022-09-20
https://github.com/iv4xr-project/iv4xr-rl-trainer,True,365,True,TSGF-iv4XR,2020-12-17,2022-09-20
https://github.com/iv4xr-project/iv4xr-se-plugin,True,954,True,,2020-02-06,2022-09-20
https://github.com/iv4xr-project/iv4xrDemo,True,954,True,,2020-02-06,2022-09-20
https://github.com/iv4xr-project/iv4xrdemo-efsm,True,36,False,,2020-08-05,2022-09-20
https://github.com/iv4xr-project/iv4xrDemo-space-engineers,True,551,False,,2020-02-06,2022-09-20
https://github.com/iv4xr-project/iv4xrProjectTemplate,True,53,False,wooshrow,2021-02-05,2022-09-20
https://github.com/iv4xr-project/JLabGym,True,124,False,,2021-03-31,2022-09-20
https://github.com/iv4xr-project/jocc,True,485,True,wooshrow,2021-02-28,2022-09-20
https://github.com/iv4xr-project/labrecruits,True,957,True,wooshrow,2020-02-03,2022-09-20
https://github.com/iv4xr-project/labrecruits-levelgenerator,True,4,False,wooshrow,2020-09-25,2022-09-20
https://github.com/iv4xr-project/NetCall,False,0,False,Naraenda,2021-01-08,2022-09-20
https://github.com/iv4xr-project/PAD_emotion_game,True,451,True,soulfir,2021-06-21,2022-09-20
https://github.com/iv4xr-project/rl-behaviors-verification,True,70,True,PipzCorreiaz,2021-08-06,2022-09-20
https://github.com/iv4xr-project/TESTAR_iv4xr,True,1902,True,florendg,2017-05-07,2022-09-20
https://github.com/iv4xr-project/userexperienceeval,True,1,False,maclopes,2020-11-12,2022-09-20
https://github.com/ivasconcelosUU/IPils2019,True,29,False,,2019-01-21,2022-09-20
https://github.com/J535D165/.github,False,0,True,J535D165,2022-04-08,2022-09-20
https://github.com/J535D165/cbsodata,True,1524,False,J535D165,2016-12-12,2022-09-20
https://github.com/J535D165/cbsshape,True,743,False,J535D165,2019-02-03,2022-09-20
https://github.com/J535D165/CoronaWatchNL,True,407,False,J535D165,2020-03-07,2022-09-20
https://github.com/J535D165/CoronaWatchNLExtended,True,99,False,RVoor,2020-05-01,2022-09-20
https://github.com/J535D165/data-matching-software,True,1571,True,J535D165,2018-01-01,2022-09-20
https://github.com/J535D165/Data-Science-Day,True,150,False,J535D165,2017-03-27,2022-09-20
https://github.com/J535D165/FEBRL-fork-v0.4.2,False,0,False,J535D165,2016-11-04,2022-09-20
https://github.com/J535D165/J535D165,True,708,True,J535D165,2020-08-06,2022-09-20
https://github.com/J535D165/PublicSectorNL,True,92,False,J535D165,2020-08-16,2022-09-20
https://github.com/J535D165/recordlinkage,True,2375,True,J535D165,2015-10-18,2022-09-20
https://github.com/J535D165/recordlinkage-annotator,True,54,False,J535D165,2019-11-02,2022-09-20
https://github.com/J535D165/recordlinkage-notebooks,True,22,False,J535D165,2016-11-12,2022-09-20
https://github.com/J535D165/recordlinkage-performance,False,0,False,J535D165,2016-12-04,2022-09-20
https://github.com/J535D165/recordlinkage-review,True,647,False,J535D165,2016-07-07,2022-09-20
https://github.com/JannekeKrabbendam93/Python-Climate-Physics-2021,True,31,True,JannekeKrabbendam93,2021-09-06,2022-09-20
https://github.com/japhir/2020-02_paleontology,True,21,False,japhir,2020-03-11,2022-09-20
https://github.com/japhir/ArchConfigs,True,2561,True,japhir,2015-04-08,2022-09-20
https://github.com/japhir/corepics,True,1,False,japhir,2020-11-09,2022-09-20
https://github.com/japhir/cp-2018-42,True,53,False,japhir,2018-11-15,2022-09-20
https://github.com/japhir/DnDRaces,True,166,False,japhir,2020-03-15,2022-09-20
https://github.com/japhir/DnD_mobs,True,29,True,japhir,2022-01-26,2022-09-20
https://github.com/japhir/GeologicTimeScale,True,1234,True,japhir,2019-03-06,2022-09-20
https://github.com/japhir/geosurvey,True,3,True,japhir,2021-11-29,2022-09-20
https://github.com/japhir/iodp-site-info,False,0,False,japhir,2017-11-16,2022-09-20
https://github.com/japhir/masspec-syncscript,True,516,False,japhir,2020-04-01,2022-09-20
https://github.com/japhir/minimallatex,False,0,False,japhir,2016-08-11,2022-09-20
https://github.com/japhir/rpackagesetup,False,0,False,japhir,2021-07-16,2022-09-20
https://github.com/japhir/R_AUR_sync,False,0,False,japhir,2020-10-30,2022-09-20
https://github.com/japhir/stdsim,True,877,True,japhir,2019-06-25,2022-09-20
https://github.com/japhir/stdstats,True,816,True,japhir,2019-08-23,2022-09-20
https://github.com/japhir/stratPlot,True,1337,False,japhir,2015-04-11,2022-09-20
https://github.com/jbikker/advgrtmpl8,True,157,True,jbikker,2021-11-06,2022-09-20
https://github.com/jbikker/AndroidTmpl8,True,180,False,jbikker,2020-05-07,2022-09-20
https://github.com/jbikker/bvh_article,True,121,True,jbikker,2022-04-13,2022-09-20
https://github.com/jbikker/lighthouse2,True,1165,True,jbikker,2019-07-10,2022-09-20
https://github.com/jbikker/msx3d,True,1,True,jbikker,2022-02-24,2022-09-20
https://github.com/jbikker/ogllab,True,1,True,jbikker,2022-03-08,2022-09-20
https://github.com/jbikker/softrast,False,0,False,jbikker,2020-10-05,2022-09-20
https://github.com/jbikker/tmpl8,True,979,True,jbikker,2020-01-14,2022-09-20
https://github.com/jbikker/tmpl8pi,False,0,False,jbikker,2021-03-10,2022-09-20
https://github.com/jbikker/WrldTmpl8,True,332,True,jbikker,2021-01-29,2022-09-20
https://github.com/jc-oconnor/BORIS_BehaviouralSoftware,False,0,False,jc-oconnor,2020-04-02,2022-09-20
https://github.com/jc-oconnor/GWdepthStats,False,0,False,jc-oconnor,2020-01-10,2022-09-20
https://github.com/jc-oconnor/MachineLearningSolutions,False,0,False,jc-oconnor,2021-03-13,2022-09-20
https://github.com/jelletreep/githubpages-docker-demo,True,42,False,jelletreep,2021-03-23,2022-09-20
https://github.com/jelletreep/patch-dispersal,True,164,False,jelletreep,2020-10-26,2022-09-20
https://github.com/jelletreep/re-gitbook,False,0,True,jelletreep,2021-11-24,2022-09-20
https://github.com/JeroenDMulder/CID-goals-and-design,True,10,False,JeroenDMulder,2020-05-26,2022-09-20
https://github.com/JeroenDMulder/multilevel-state-trait,True,125,True,JeroenDMulder,2021-08-31,2022-09-20
https://github.com/JeroenDMulder/portfolio,True,1496,True,gcushen,2017-11-21,2022-09-20
https://github.com/JeroenDMulder/powRICLPM,True,125,True,JeroenDMulder,2022-05-17,2022-09-20
https://github.com/JeroenDMulder/predicting-PTSD-using-LGCM,True,64,False,JeroenDMulder,2021-07-13,2022-09-20
https://github.com/JeroenDMulder/RI-CLPM,True,597,True,JeroenDMulder,2021-01-11,2022-09-20
https://github.com/jhnienhuis/ArcticDeltas,False,0,False,jhnienhuis,2021-08-12,2022-09-20
https://github.com/jhnienhuis/BarrierBreach,True,145,False,,2020-12-24,2022-09-20
https://github.com/jhnienhuis/CriticalBarrierWidth,True,865,True,jhnienhuis,2019-10-03,2022-09-20
https://github.com/jhnienhuis/GlobalDeltaChange,True,1184,True,jhnienhuis,2019-06-12,2022-09-20
https://github.com/jhnienhuis/GlobalDeltaSeaLevel,True,918,True,,2020-02-27,2022-09-20
https://github.com/jhnienhuis/LatticeBoltzmannModel,False,0,False,jhnienhuis,2019-11-14,2022-09-20
https://github.com/jhnienhuis/SubsidenceDelft3D,True,1023,True,jhnienhuis,2019-10-21,2022-09-20
https://github.com/jkorb/cv,True,103,False,jkorb,2021-03-05,2022-09-20
https://github.com/jkorb/KI1V13001-Inleiding-Logica,True,743,True,jkorb,2020-09-03,2022-09-20
https://github.com/jkorb/KI1V14005-Tutoraat-KI-Basis,True,510,False,jkorb,2020-04-15,2022-09-20
https://github.com/jkorb/mypubs,True,367,True,jkorb,2021-09-14,2022-09-20
https://github.com/jkorb/mytalks,True,3,True,jkorb,2021-09-23,2022-09-20
https://github.com/jkorb/uuletter2,False,0,False,jkorb,2021-09-08,2022-09-20
https://github.com/jkorb/uureport,False,0,False,jkorb,2021-09-08,2022-09-20
https://github.com/jnwiegers/Integrated-Population-Model-for-the-Mallard,True,408,True,jnwiegers,2021-04-11,2022-09-20
https://github.com/jnwiegers/jnwiegers,True,485,True,jnwiegers,2021-04-11,2022-09-20
https://github.com/joaomcteixeira/dotrc,True,644,True,joaomcteixeira,2020-04-09,2022-09-20
https://github.com/joaomcteixeira/dropped_TaurenMD,True,368,False,joaomcteixeira,2018-10-11,2022-09-20
https://github.com/joaomcteixeira/dummy,True,20,False,joaomcteixeira,2020-01-07,2022-09-20
https://github.com/joaomcteixeira/dummyrepo,False,0,False,joaomcteixeira,2021-03-19,2022-09-20
https://github.com/joaomcteixeira/farseernmr2,True,1,False,joaomcteixeira,2019-03-11,2022-09-20
https://github.com/joaomcteixeira/HyperSimpleDocstring2Md,True,10,False,joaomcteixeira,2019-01-02,2022-09-20
https://github.com/joaomcteixeira/libfuncpy,True,20,False,joaomcteixeira,2021-06-29,2022-09-20
https://github.com/joaomcteixeira/passgen,True,125,True,joaomcteixeira,2022-03-03,2022-09-20
https://github.com/joaomcteixeira/presentationplotlib,True,55,False,joaomcteixeira,2019-01-13,2022-09-20
https://github.com/joaomcteixeira/Protein_Data_Bank_Parameters,True,1,False,joaomcteixeira,2020-03-28,2022-09-20
https://github.com/joaomcteixeira/python-bioplottemplates,True,97,False,joaomcteixeira,2019-10-10,2022-09-20
https://github.com/joaomcteixeira/python-project-skeleton,True,1016,True,joaomcteixeira,2019-10-02,2022-09-20
https://github.com/joaomcteixeira/ScientificPresentations,False,0,False,joaomcteixeira,2019-03-09,2022-09-20
https://github.com/joaomcteixeira/taurenmd,True,1003,True,joaomcteixeira,2019-10-15,2022-09-20
https://github.com/joaomcteixeira/Tree-of-Life,True,265,False,joaomcteixeira,2018-12-17,2022-09-20
https://github.com/jobbo90/Landsat-8-pre-processing,True,3,False,jobbo90,2017-03-31,2022-09-20
https://github.com/jobbo90/offshore_boundary,True,555,True,,2020-11-16,2022-09-20
https://github.com/JoostGadellaa/bachelors-thesis,False,0,False,JoostGadellaa,2020-05-28,2022-09-20
https://github.com/JoostGadellaa/bank2YNAB,True,701,True,JoostGadellaa,2020-05-29,2022-09-20
https://github.com/JoostGadellaa/capita-selecta,True,112,False,JoostGadellaa,2021-04-19,2022-09-20
https://github.com/JorisEggenhuisen/SBE,True,48,True,JorisEggenhuisen,2022-04-25,2022-09-20
https://github.com/JornBosma/AeolianStreamers,True,1,False,JornBosma,2020-10-01,2022-09-20
https://github.com/JornBosma/EURECCA-WP2,True,674,True,JornBosma,2020-10-12,2022-09-20
https://github.com/jwgsim/Bayes-Sampler,False,0,True,jwgsim,2021-11-04,2022-09-20
https://github.com/jwgsim/Master-Thesis-Research-Archive,True,289,True,webbbman,2021-01-19,2022-09-20
https://github.com/jwgsim/Paper-Meta-Analysis-for-ERGMs,False,0,True,jwgsim,2021-11-04,2022-09-20
https://github.com/jwgsim/Paper-Meta-Analysis-Interethnic-Attitudes,True,195,True,jwgsim,2022-02-16,2022-09-20
https://github.com/jwgsim/Paper-Propinquity-and-Negative-Ties,False,0,True,jwgsim,2021-11-04,2022-09-20
https://github.com/kaisakajala/RNA-seq-scripts,False,0,False,,2018-09-09,2022-09-20
https://github.com/katie-barry44/barry-schnitzer2021PlosOne,False,0,False,katie-barry44,2021-06-24,2022-09-20
https://github.com/katie-barry44/EcologicalTheoryAndApplications,True,91,True,katie-barry44,2022-03-16,2022-09-20
https://github.com/kequach/ARM-Paper,True,40,False,,2020-12-11,2022-09-20
https://github.com/kequach/challongeformatting,True,1,False,kequach,2016-06-05,2022-09-20
https://github.com/kequach/efellows-tag-blocker,True,5,True,kequach,2022-04-15,2022-09-20
https://github.com/kequach/fma_twitter_bot,False,0,False,kequach,2019-12-20,2022-09-20
https://github.com/kequach/HTML-Examples,True,3,False,kequach,2019-11-25,2022-09-20
https://github.com/kequach/infomsmt-computational-analysis,True,49,True,mebbertz,2021-12-07,2022-09-20
https://github.com/kequach/kequach,True,91,True,kequach,2021-10-14,2022-09-20
https://github.com/kequach/Mapping-Research-Software-Landscapes-through-Exploratory-Studies-of-GitHub-Data,True,214,True,kequach,2022-02-18,2022-09-20
https://github.com/kequach/MyAnimeList-Analysis,True,76,False,kequach,2021-02-11,2022-09-20
https://github.com/kequach/PrintXDKRequest,True,41,False,kequach,2019-12-19,2022-09-20
https://github.com/kequach/Seeding,True,30,False,kequach,2017-04-12,2022-09-20
https://github.com/kequach/SpotifySleep,True,949,True,kequach,2019-06-20,2022-09-20
https://github.com/kequach/WebDevTraining,True,23,False,kequach,2019-11-18,2022-09-20
https://github.com/kordejong/hello_cmake,True,397,False,kordejong,2012-09-21,2022-09-20
https://github.com/kordejong/hello_hpx,True,587,False,kordejong,2019-11-20,2022-09-20
https://github.com/kordejong/hello_thesis,True,2,True,kordejong,2022-05-18,2022-09-20
https://github.com/kordejong/my_devenv,True,2555,True,kordejong,2015-09-22,2022-09-20
https://github.com/kordejong/pcraster_scratch_pad,True,173,False,kordejong,2013-04-05,2022-09-20
https://github.com/kordejong/track_time,True,2732,False,kordejong,2010-03-10,2022-09-20
https://github.com/koren007/AQ,False,0,False,koren007,2021-01-05,2022-09-20
https://github.com/kovvalsky/assigntools,True,29,True,kovvalsky,2022-04-12,2022-09-20
https://github.com/kovvalsky/DRS2Graph,True,146,False,kovvalsky,2020-04-21,2022-09-20
https://github.com/kovvalsky/GeoGram,True,110,True,kovvalsky,2021-10-18,2022-09-20
https://github.com/kovvalsky/LangPro,True,1485,False,kovvalsky,2017-03-05,2022-09-20
https://github.com/kovvalsky/prove_SICK_NL,True,253,True,kovvalsky,2021-01-28,2022-09-20
https://github.com/kraaijenbrink/arcgis-tools,False,0,False,kraaijenbrink,2019-02-27,2022-09-20
https://github.com/kraaijenbrink/earthengine-mapstyles,False,0,False,kraaijenbrink,2019-01-27,2022-09-20
https://github.com/kraaijenbrink/earthengine-tools,True,833,False,kraaijenbrink,2018-09-04,2022-09-20
https://github.com/kraaijenbrink/earthengine-workshop,True,1,False,kraaijenbrink,2020-10-06,2022-09-20
https://github.com/kraaijenbrink/ERA5-Land-globe-animation,False,0,False,kraaijenbrink,2020-12-18,2022-09-20
https://github.com/kraaijenbrink/nature-2017,True,1013,False,kraaijenbrink,2017-08-25,2022-09-20
https://github.com/kraaijenbrink/pkrf,True,1829,False,kraaijenbrink,2016-08-22,2022-09-20
https://github.com/kraaijenbrink/plotmanageR,False,0,False,kraaijenbrink,2019-10-17,2022-09-20
https://github.com/kraaijenbrink/themes-and-styles,True,713,False,kraaijenbrink,2019-02-27,2022-09-20
https://github.com/kraaijenbrink/warmingstripes-3d,True,101,False,kraaijenbrink,2019-07-01,2022-09-20
https://github.com/kylelang/burn-data-synthesis,True,20,True,kylelang,2021-10-21,2022-09-20
https://github.com/kylelang/cat-code-interpret,False,0,False,kylelang,2021-03-24,2022-09-20
https://github.com/kylelang/impDvSim,True,231,False,kylelang,2019-11-05,2022-09-20
https://github.com/kylelang/Introduction-to-R,True,47,True,kylelang,2021-12-14,2022-09-20
https://github.com/kylelang/lavaan-e-learning,True,154,True,kylelang,2022-02-09,2022-09-20
https://github.com/kylelang/lecture-slides,True,5,True,kylelang,2021-10-29,2022-09-20
https://github.com/kylelang/MI-for-Prediction,True,122,True,kylelang,2022-01-21,2022-09-20
https://github.com/kylelang/MIBRR,True,1002,False,kylelang,2016-04-28,2022-09-20
https://github.com/kylelang/mindfulness-intervention,True,256,True,kylelang,2021-05-07,2022-09-20
https://github.com/kylelang/Missing-Data-in-R,True,50,True,kylelang,2021-12-14,2022-09-20
https://github.com/kylelang/personal-website,True,1,False,,2021-08-07,2022-09-20
https://github.com/kylelang/plotImps,True,218,False,kylelang,2017-03-30,2022-09-20
https://github.com/kylelang/Regression-in-R,True,47,True,kylelang,2021-12-14,2022-09-20
https://github.com/kylelang/simulate-missing-data,True,323,True,kylelang,2021-03-04,2022-09-20
https://github.com/kylelang/stats-refs,True,59,False,kylelang,2019-09-13,2022-09-20
https://github.com/kylelang/SURF,True,210,False,kylelang,2017-11-03,2022-09-20
https://github.com/kylelang/TiU-Exam-Merge,True,192,False,kylelang,2020-10-13,2022-09-20
https://github.com/kylelang/uu-beamer-theme,False,0,True,kylelang,2021-11-01,2022-09-20
https://github.com/lappawatng/summer_school_2022,False,0,True,lappawatng,2022-07-12,2022-09-20
https://github.com/LauraGomezNavarro/jupyterlab_pangeo,True,128,False,LauraGomezNavarro,2019-04-23,2022-09-20
https://github.com/LauraGomezNavarro/OceanParcels_Lyapunov,True,330,True,LauraGomezNavarro,2021-04-20,2022-09-20
https://github.com/LauraGomezNavarro/paper_Gomez-Navarro_etal_2018,True,837,False,LauraGomezNavarro,2017-11-14,2022-09-20
https://github.com/LauraGomezNavarro/paper_Gomez-Navarro_etal_2020,True,99,False,LauraGomezNavarro,2019-11-22,2022-09-20
https://github.com/LauraGomezNavarro/SWOTmodule,True,1098,False,LauraGomezNavarro,2017-06-29,2022-09-20
https://github.com/lauralwd/2OGD_phylogeny,True,524,True,lauralwd,2021-02-02,2022-09-20
https://github.com/lauralwd/anabaena_nanopore_workflow,True,27,True,lauralwd,2022-03-11,2022-09-20
https://github.com/lauralwd/Azolla_genus_metagenome,True,1302,True,lauralwd,2019-01-18,2022-09-20
https://github.com/lauralwd/azolla_MYBs,True,262,False,lauralwd,2020-06-09,2022-09-20
https://github.com/lauralwd/focus_stacked_timelapse,True,4,False,lauralwd,2020-03-06,2022-09-20
https://github.com/lauralwd/intragenomic_rrna_variability_in_plants,True,626,False,lauralwd,2018-10-02,2022-09-20
https://github.com/lauralwd/LAR_phylogeny_gungor-et-al-2020,True,83,False,lauralwd,2020-07-15,2022-09-20
https://github.com/lauralwd/lauras_phylogeny_wf,True,766,True,lauralwd,2020-05-26,2022-09-20
https://github.com/lauralwd/metagenomicspractical,True,1401,True,lauralwd,2018-05-24,2022-09-20
https://github.com/lauralwd/MIKC_tree,True,276,False,lauralwd,2020-05-26,2022-09-20
https://github.com/laurensstoop/CapacityFactor-CF,True,482,True,laurensstoop,2020-10-02,2022-09-20
https://github.com/laurensstoop/Downloader-BASE,True,698,True,laurensstoop,2020-03-25,2022-09-20
https://github.com/laurensstoop/EnergyVariables,True,376,True,laurensstoop,2021-05-28,2022-09-20
https://github.com/laurensstoop/Thesis-course,True,3,False,laurensstoop,2016-04-25,2022-09-20
https://github.com/laurensstoop/UAV,True,1,False,laurensstoop,2016-04-04,2022-09-20
https://github.com/lcvriend/flatbread,True,369,False,lcvriend,2020-06-07,2022-09-20
https://github.com/lcvriend/humannotator,True,156,False,lcvriend,2019-08-04,2022-09-20
https://github.com/lcvriend/laserbeans,True,206,False,lcvriend,2019-01-25,2022-09-20
https://github.com/lcvriend/pandas_crosstabs,True,211,False,lcvriend,2019-03-09,2022-09-20
https://github.com/lcvriend/responsive_static_site_builder,True,1,False,lcvriend,2019-01-19,2022-09-20
https://github.com/lcvriend/toponym_extraction,True,247,False,lcvriend,2019-06-21,2022-09-20
https://github.com/leonardovida/bi-final-project-2019,False,0,False,leonardovida,2019-12-11,2022-09-20
https://github.com/leonardovida/decentralized-utrecht-university,True,473,False,leonardovida,2018-09-25,2022-09-20
https://github.com/leonardovida/gatsby-starter-netlify-cms,True,887,False,AustinGreen,2017-10-18,2022-09-20
https://github.com/leonardovida/leonardovida,True,293,False,leonardovida,2020-07-09,2022-09-20
https://github.com/leonardovida/leonardovida.com,True,448,False,leonardovida,2019-03-07,2022-09-20
https://github.com/leonardovida/remindo-etl-airflow,True,123,False,leonardovida,2020-07-10,2022-09-20
https://github.com/leonardovida/vaccinazioni-italia,True,3,False,leonardovida,2021-04-04,2022-09-20
https://github.com/leonardovida/vz-assignment,True,358,False,leonardovida,2020-05-10,2022-09-20
https://github.com/LukasvdWiel/SHRIMP,False,0,False,LukasvdWiel,2021-04-29,2022-09-20
https://github.com/lukavdplas/adjective-order,True,127,False,lukavdplas,2021-03-27,2022-09-20
https://github.com/lukavdplas/CLIN30-presentation,True,21,False,lukavdplas,2019-12-21,2022-09-20
https://github.com/lukavdplas/cognitive-modeling,True,70,False,lukavdplas,2019-11-15,2022-09-20
https://github.com/lukavdplas/crossword-maker,True,353,False,lukavdplas,2018-11-24,2022-09-20
https://github.com/lukavdplas/crosswords,True,48,False,lukavdplas,2019-11-12,2022-09-20
https://github.com/lukavdplas/dutch-dnd,True,54,False,lukavdplas,2020-04-12,2022-09-20
https://github.com/lukavdplas/dutch-verb-matrices,True,409,False,lukavdplas,2018-11-17,2022-09-20
https://github.com/lukavdplas/expl-analysis,False,0,False,lukavdplas,2020-04-17,2022-09-20
https://github.com/lukavdplas/funprog-answers,True,19,False,lukavdplas,2019-04-23,2022-09-20
https://github.com/lukavdplas/historic-dutch-city-names,True,131,False,lukavdplas,2020-03-14,2022-09-20
https://github.com/lukavdplas/intensifiers,True,13,False,lukavdplas,2020-10-13,2022-09-20
https://github.com/lukavdplas/pluto-notebooks,True,153,False,lukavdplas,2020-05-20,2022-09-20
https://github.com/lukavdplas/printi-my-crosswords,True,1,False,lukavdplas,2019-10-04,2022-09-20
https://github.com/M-thieu/fastlogitME,True,291,False,,2020-10-26,2022-09-20
https://github.com/MaartenBransen/scm_confocal,True,998,True,MaartenBransen,2019-12-06,2022-09-20
https://github.com/MaartenBransen/scm_electron_microscopes,True,998,True,MaartenBransen,2019-12-06,2022-09-20
https://github.com/MaartenBransen/stackscroller,True,804,True,MaartenBransen,2019-12-06,2022-09-20
https://github.com/MarcelRobeer/ContrastiveExplanation,True,1334,True,,2018-07-09,2022-09-20
https://github.com/MarcelRobeer/CounterfactualGAN,False,0,True,MarcelRobeer,2021-11-24,2022-09-20
https://github.com/MarcelRobeer/explabox,True,199,True,,2022-02-11,2022-09-20
https://github.com/MarcelRobeer/genbase-test-helpers,False,0,True,MarcelRobeer,2022-05-27,2022-09-20
https://github.com/MarcelRobeer/MarcelRobeer,True,74,True,MarcelRobeer,2022-03-26,2022-09-20
https://github.com/MarcelRobeer/StoryMiner,False,0,False,MarcelRobeer,2017-05-31,2022-09-20
https://github.com/MarcelRobeer/User-Story-Statistics,True,2,False,MarcelRobeer,2016-07-05,2022-09-20
https://github.com/MarcelRobeer/VisualNarrator,True,1821,False,MarcelRobeer,2015-10-27,2022-09-20
https://github.com/marnixnaber/Irissometry,True,8,True,marnixnaber,2021-12-10,2022-09-20
https://github.com/marnixnaber/rPPG,True,1780,True,marnixnaber,2017-08-15,2022-09-20
https://github.com/MartineDeVos/cont-integr-ex,True,1,False,MartineDeVos,2021-03-31,2022-09-20
https://github.com/MartineDeVos/mdevos-exc1,False,0,False,MartineDeVos,2021-03-30,2022-09-20
https://github.com/MartineDeVos/Spreadsheets,True,2,False,,2014-03-25,2022-09-20
https://github.com/mgiulini/haddock3-antibodies,True,2,True,mgiulini,2022-05-31,2022-09-20
https://github.com/mgiulini/pymap,True,212,True,mgiulini,2022-01-12,2022-09-20
https://github.com/mgiulini/SAT,True,14,False,mgiulini,2021-03-12,2022-09-20
https://github.com/mountainhydrology/pub_dekoketal-vortex,True,28,False,remcodekok,2019-10-03,2022-09-20
https://github.com/mountainhydrology/pub_kraaijenbrink-glaciermodel,True,712,False,kraaijenbrink,2017-08-25,2022-09-20
https://github.com/mountainhydrology/pub_ngs-watertowers,True,1,False,,2019-10-03,2022-09-20
https://github.com/MycrofD/alice-yale-hfjet,True,1267,False,,2015-02-25,2022-09-20
https://github.com/MycrofD/alice_Djets,True,1961,True,btrzecia,2017-05-08,2022-09-20
https://github.com/MycrofD/linux-from-scratch,False,0,False,MycrofD,2017-04-20,2022-09-20
https://github.com/nanoepics/CETgraph,True,620,False,nanoepics,2017-03-20,2022-09-20
https://github.com/nanoepics/epicsjukebox,True,8,True,nanoepics,2021-12-13,2022-09-20
https://github.com/nanoepics/pynta,True,880,False,,2018-10-16,2022-09-20
https://github.com/nehamoopen/cran-privacy-packages,True,23,True,nehamoopen,2022-05-17,2022-09-20
https://github.com/nehamoopen/digital-garden,False,0,True,nehamoopen,2022-06-06,2022-09-20
https://github.com/nehamoopen/doy-bookdown-test,True,30,False,nehamoopen,2021-03-03,2022-09-20
https://github.com/nehamoopen/doy-data-guide,True,128,True,nehamoopen,2022-01-31,2022-09-20
https://github.com/nehamoopen/doy-data-project,True,57,True,nehamoopen,2022-05-29,2022-09-20
https://github.com/nehamoopen/fair-data-project,True,57,True,nehamoopen,2022-05-29,2022-09-20
https://github.com/nehamoopen/nehamoopen,True,31,False,nehamoopen,2020-10-27,2022-09-20
https://github.com/nehamoopen/onboarding-dch,False,0,False,nehamoopen,2021-07-08,2022-09-20
https://github.com/nehamoopen/personal-website,True,587,True,nehamoopen,2020-10-27,2022-09-20
https://github.com/nehamoopen/postcard,False,0,True,nehamoopen,2022-06-27,2022-09-20
https://github.com/nehamoopen/privacy-engineering-tools,False,0,True,nehamoopen,2022-03-14,2022-09-20
https://github.com/nehamoopen/programming-notes,True,28,True,nehamoopen,2022-04-14,2022-09-20
